total_time,total_inference_time,total_prompt_tokens,total_completion_tokens,total_l3_8b_prompt_tokens,total_l3_8b_completion_tokens,total_l3_70b_prompt_tokens,total_l3_70b_completion_tokens,total_gpt_35_prompt_tokens,total_gpt_35_completion_tokens,total_gpt_4_prompt_tokens,total_gpt_4_completion_tokens,total_tasks,total_cost,average_task_time,average_inference_time,average_prompt_tokens,average_completion_tokens,accuracy,min_cost,max_cost,stddev_cost,min_task_time,max_task_time,stddev_task_time,min_inference_time,max_inference_time,stddev_inference_time,median_inference_time,min_prompt_tokens,max_prompt_tokens,stddev_prompt_tokens,min_completion_tokens,max_completion_tokens,stddev_completion_tokens,min_total_tokens,max_total_tokens,stddev_total_tokens,strategy,dataset,model,run
3408.744767189026,5300.516640901566,328948,57317,0,0,0,0,0,0,328948,57317,164,6.933510000000003,20.785029068225768,20.554203817030277,2005.780487804878,349.4939024390244,0.926829268292683,0.0,0.67529,0.13097405967990042,0.10963869094848633,631.0595586299896,90.43249620956888,0.0,629.5151214599609,90.13997575923088,0.0,0,43834,8620.491305265426,0,9830,1521.0390882347672,0,51419,10104.230538591686,ldb,humaneval,gpt-4-turbo-2024-04-09+gpt-4-turbo-2024-04-09,run1
3959.2056624889374,5922.443379402161,320380,64968,0,0,0,0,0,0,320380,64968,164,7.07793,24.141497942005717,23.86702588564012,1953.5365853658536,396.1463414634146,0.9329268292682927,0.0,0.6815100000000001,0.13098471914318824,0.11364459991455078,653.1972270011902,101.52214124299503,0.0,651.4996814727783,101.21343493894801,0.0,0,45038,8148.357014858767,0,10013,1679.9200727550785,0,51976,9788.23480627504,ldb,humaneval,gpt-4-turbo-2024-04-09+gpt-4-turbo-2024-04-09,run2
2432.7823417186737,4342.014012336731,196050,39972,0,0,0,0,0,0,196050,39972,164,5.113670000000001,14.834038669016303,14.534146858424675,1195.4268292682927,243.73170731707316,0.9390243902439024,0.0,0.6976400000000001,0.10380711556565837,0.1169285774230957,526.9317643642426,78.22766544726862,0.0,525.208348274231,77.96570174199559,0.0,0,44756,6463.118046592043,0,10310,1324.7828904082885,0,52351,7762.573970633618,ldb,humaneval,gpt-4-turbo-2024-04-09+gpt-4-turbo-2024-04-09,run3
3387.5874207019806,5022.405726909637,248447,52173,0,0,0,0,0,0,248447,52173,164,5.982340000000001,20.656020857938906,20.31963963770285,1514.9207317073171,318.1280487804878,0.9451219512195121,0.0,0.74813,0.11796952932661729,0.11689949035644531,680.46275639534,98.498946954753,0.0,672.7505350112915,97.93777914515272,0.0,0,44184,7248.926540360511,0,10796,1549.2898834666546,0,53221,8753.288441350665,ldb,humaneval,gpt-4-turbo-2024-04-09+gpt-4-turbo-2024-04-09,run4
3306.130888938904,4900.40145111084,312343,54394,0,0,0,0,0,0,312343,54394,164,6.669509999999999,20.159334688651853,19.872240300585585,1904.530487804878,331.6707317073171,0.9207317073170732,0.0,0.66576,0.1246055495684373,0.1197211742401123,503.42211389541626,86.44960961648987,0.0,501.7404980659485,86.11649534271947,0.0,0,45195,8206.484123783548,0,7880,1439.929689446382,0,52322,9618.000625858625,ldb,humaneval,gpt-4-turbo-2024-04-09+gpt-4-turbo-2024-04-09,run5
2175.9384293556213,5358.8612408638,199124,39788,0,0,0,0,0,0,199124,39788,164,7.310690000000001,13.267917252168424,13.036348645280047,1214.1707317073171,242.609756097561,0.9207317073170732,0.0,0.64145,0.10089308062395266,0.1199960708618164,513.9686179161072,68.85087395718503,0.0,512.3189876079559,68.4972396942991,0.0,0,42542,6355.54524757591,0,9457,1270.3579492284991,0,49743,7591.60044722401,ldb,humaneval,gpt-4-turbo-2024-04-09+reflexion,run1
1431.2912051677704,4599.54674243927,158625,28325,0,0,0,0,0,0,158625,28325,164,6.330630000000003,8.727385397364454,8.53945144502128,967.2256097560976,172.71341463414635,0.9512195121951219,0.0,0.61803,0.08335061997571869,0.12355709075927734,451.87853264808655,48.60192943130433,0.0,450.1976103782654,48.41072786481921,0.0,0,45993,5541.186838083953,0,9500,989.521268431275,0,51263,6455.174864876742,ldb,humaneval,gpt-4-turbo-2024-04-09+reflexion,run2
1551.2939133644104,4745.557625293732,158665,28109,0,0,0,0,0,0,158665,28109,164,6.192349999999999,9.459109227831771,9.253645440427269,967.469512195122,171.39634146341464,0.9390243902439024,0.0,0.7280800000000001,0.09011353852948818,0.118896484375,520.4368467330933,57.06932594494094,0.0,517.9927041530609,56.801896872431946,0.0,0,43907,5873.0533675389415,0,9979,1063.102524180546,0,52850,6913.968665377414,ldb,humaneval,gpt-4-turbo-2024-04-09+reflexion,run3
4004.608469247818,7319.720814228058,359863,72450,0,0,0,0,0,0,359863,72450,164,9.634290000000004,24.41834432468182,24.14875304553567,2194.2865853658536,441.7682926829268,0.9207317073170732,0.0,0.6972800000000001,0.13962058428326404,0.12617993354797363,565.2503523826599,98.93997481513372,0.0,562.6631047725677,98.54153690731921,0.0,0,43165,8726.949552975944,0,9992,1788.6785422700848,0,50938,10457.248634175718,ldb,humaneval,gpt-4-turbo-2024-04-09+reflexion,run4
1943.6183190345764,5461.74725651741,187553,37474,0,0,0,0,0,0,187553,37474,164,6.843139999999998,11.851331213625466,11.595181639601545,1143.6158536585365,228.5,0.9146341463414634,0.0,0.7153999999999998,0.09388198349539664,0.1267862319946289,531.330069065094,61.17283547295146,0.0,528.0263426303864,60.77590084209933,0.0,0,42091,5827.353507434229,0,10426,1206.4656717776575,0,50688,7007.638916412189,ldb,humaneval,gpt-4-turbo-2024-04-09+reflexion,run5
878.506560087204,4037.590418100357,383882,34774,0,0,0,0,383882,34774,0,0,164,4.369912000000001,5.356747317604903,4.979819238185883,2340.743902439024,212.03658536585365,0.8780487804878049,0.0,0.0268095,0.005870200268383714,0.12468886375427246,134.0928463935852,20.815743328330456,0.0,130.06350994110107,20.041165274346035,0.0,0,43146,9259.701086101555,0,5706,863.6883021761242,0,46251,10080.432997838507,ldb,humaneval,gpt-3.5-turbo-0125+reflexion,run1
1034.900322675705,4189.184854269028,478756,43580,0,0,0,0,478756,43580,0,0,164,4.199378000000002,6.3103678211933225,6.037244809836876,2919.243902439024,265.7317073170732,0.8963414634146342,0.0,0.029577000000000006,0.00656904154194047,0.11825132369995117,116.25531148910522,22.19941252985266,0.0,114.33828377723694,21.819654166438212,0.0,0,44694,10346.655381538443,0,5276,967.9452850325266,0,49514,11270.821825088817,ldb,humaneval,gpt-3.5-turbo-0125+reflexion,run2
718.6222603321075,3908.517501115799,335252,31749,0,0,0,0,335252,31749,0,0,164,3.9776794999999994,4.381843050805534,4.149742244220361,2044.219512195122,193.59146341463415,0.9146341463414634,0.0,0.0321175,0.005811918526491885,0.12077879905700684,173.2124433517456,20.094519760198907,0.0,170.88393688201904,19.79485558695317,0.0,0,45511,9033.373914022224,0,8413,939.3276659269434,0,48143,9883.036942012279,ldb,humaneval,gpt-3.5-turbo-0125+reflexion,run3
1013.7220425605774,4330.348744869232,516948,44248,0,0,0,0,516948,44248,0,0,164,4.187006000000003,6.181231966832789,5.920874573835513,3152.121951219512,269.8048780487805,0.8902439024390244,0.0,0.035063,0.006781691470917749,0.11930704116821289,158.74819207191467,22.175785672344727,0.0,156.98915266990662,21.834389760718363,0.0,0,46980,10742.049418189625,0,7800,1017.4331221327859,0,54526,11669.584215450195,ldb,humaneval,gpt-3.5-turbo-0125+reflexion,run4
1244.8959052562714,4756.455110788345,621363,52828,0,0,0,0,621363,52828,0,0,164,4.233313499999999,7.590828690587021,7.294619775399929,3788.798780487805,322.1219512195122,0.8658536585365854,0.0,0.032637999999999986,0.007606628118433251,0.11264562606811523,147.06572318077087,25.399302455883788,0.0,145.5236439704895,24.993337341891802,0.0,0,51353,12135.39264365616,0,6795,1131.7556250589662,0,53031,13143.99038586139,ldb,humaneval,gpt-3.5-turbo-0125+reflexion,run5
592.8686635494232,2473.2274408340454,415145,29982,0,0,0,0,415145,29982,0,0,164,2.177065500000001,3.6150528265208735,3.3146355239356438,2531.371951219512,182.8170731707317,0.9207317073170732,0.0,0.027775999999999995,0.005987596734092097,0.11609506607055664,76.96279859542847,13.425187401189353,0.0,75.33820271492004,13.114127958913212,0.0,0,47266,9879.514862381566,0,4424,727.1795944960941,0,50028,10574.21621140418,ldb,humaneval,gpt-3.5-turbo-0125+gpt-4-turbo-2024-04-09,run1
791.9015023708344,2748.0913310050964,534980,40947,0,0,0,0,534980,40947,0,0,164,2.254000500000001,4.828667697383136,4.51122071248729,3262.0731707317073,249.6768292682927,0.8963414634146342,0.0,0.0275045,0.006815634880927773,0.12055158615112305,86.52941179275513,16.05433135925151,0.0,85.04311037063599,15.679124449309565,0.0,0,46092,11119.011053345937,0,5211,877.0084254757927,0,48434,11950.752643790578,ldb,humaneval,gpt-3.5-turbo-0125+gpt-4-turbo-2024-04-09,run2
607.0657403469086,2512.4310462474823,349111,30924,0,0,0,0,349111,30924,0,0,164,2.1749515,3.7016203679689546,3.3781531627585246,2128.7256097560976,188.5609756097561,0.9207317073170732,0.0,0.029975999999999996,0.005562295653050533,0.11869955062866211,81.25308275222778,14.515432379231148,0.0,80.04198956489563,14.133529948379605,0.0,0,48249,8825.867599700228,0,4674,792.8714391113805,0,52150,9587.779353407905,ldb,humaneval,gpt-3.5-turbo-0125+gpt-4-turbo-2024-04-09,run3
577.6302192211151,2208.9966707229614,327268,29329,0,0,0,0,327268,29329,0,0,164,2.1403075,3.52213548305558,3.1647063682718977,1995.5365853658536,178.83536585365854,0.9207317073170732,0.0,0.028557,0.005504011437946959,0.11504697799682617,91.8443853855133,14.636938450026802,0.0,85.63601446151733,14.166258288971607,0.0,0,48705,8693.406705070089,0,5069,814.6788691539001,0,51508,9457.712865815634,ldb,humaneval,gpt-3.5-turbo-0125+gpt-4-turbo-2024-04-09,run4
713.8333876132965,2304.28436088562,455701,36322,0,0,0,0,455701,36322,0,0,164,2.196593500000001,4.352642607398149,4.042258043114732,2778.6646341463415,221.47560975609755,0.8902439024390244,0.0,0.028482999999999998,0.006316241019466716,0.1203155517578125,81.24635863304138,15.409250387209758,0.0,79.75336146354675,15.08100959621087,0.0,0,47453,10216.117364410227,0,4640,839.3456584571053,0,50624,11016.513417964254,ldb,humaneval,gpt-3.5-turbo-0125+gpt-4-turbo-2024-04-09,run5
1123.228018283844,1191.687377691269,819566,63627,0,0,0,0,819566,63627,0,0,164,0.56042,6.848951330999049,5.325235484576806,4997.3536585365855,387.969512195122,0.8292682926829268,0.0,0.028736999999999995,0.008068319993149076,0.11234211921691895,92.29721069335938,17.257773500697972,0.0,63.36833691596985,14.003122402954238,0.0,0,49608,13227.073765179346,0,4920,1049.9441260259746,0,52230,14185.530360426303,ldb,humaneval,gpt-3.5-turbo-0125+gpt-3.5-turbo-0125,run1
1600.2156066894531,1668.9699413776398,1162092,91216,0,0,0,0,1162092,91216,0,0,164,0.7730140000000001,9.7574122359113,8.057823307630493,7085.926829268293,556.1951219512196,0.7865853658536586,0.0,0.030068000000000004,0.00952356757525204,0.11006331443786621,146.74835348129272,23.110590107896996,0.0,131.31204867362976,19.390381017863728,0.0,0,50197,15491.158064874691,0,6019,1293.4384377962087,0,53380,16660.406316265922,ldb,humaneval,gpt-3.5-turbo-0125+gpt-3.5-turbo-0125,run2
1219.8720304965973,1282.7428545951843,975589,67680,0,0,0,0,975589,67680,0,0,164,0.6442229999999995,7.438244088393886,5.839509395564475,5948.713414634146,412.6829268292683,0.7865853658536586,0.0,0.030786,0.008431924261466826,0.11033964157104492,132.2788074016571,18.568067122268186,0.0,67.28366184234619,13.988504145709502,0.0,0,54140,14088.732135115411,0,5184,1019.1943995142424,0,56408,15001.57313984672,ldb,humaneval,gpt-3.5-turbo-0125+gpt-3.5-turbo-0125,run3
1257.1247634887695,1321.582792520523,842164,74904,0,0,0,0,842164,74904,0,0,164,0.5882339999999999,7.6653948993217655,6.088038270066424,5135.1463414634145,456.7317073170732,0.8048780487804879,0.0,0.029727,0.008099540944433157,0.10642027854919434,151.32310605049133,20.144416638151696,0.0,68.97207117080688,15.702442539954358,0.0,0,48314,12873.23369181086,0,5644,1205.8503813912246,0,51432,13965.744932468837,ldb,humaneval,gpt-3.5-turbo-0125+gpt-3.5-turbo-0125,run4
1172.6096436977386,1239.7674975395203,844683,67908,0,0,0,0,844683,67908,0,0,164,0.5784279999999997,7.150058803034992,5.615928226854743,5150.506097560976,414.0731707317073,0.8048780487804879,0.0,0.030030500000000005,0.008067998050186334,0.11384701728820801,183.5376057624817,20.000262666506465,0.0,68.29737949371338,14.429199925701758,0.0,0,50737,13107.07855189732,0,5377,1098.380506447782,0,53845,14103.459954455486,ldb,humaneval,gpt-3.5-turbo-0125+gpt-3.5-turbo-0125,run5
733.6338016986847,646.6928908824921,110474,28081,79685,9008,13818,1761,13470,11080,3501,6232,164,0.2770847,4.473376839626126,3.943249334649342,673.6219512195122,171.22560975609755,0.8536585365853658,7.82e-05,0.019336,0.004219935695564697,0.6142196655273438,42.65229654312134,7.436767385782527,0.2742323875427246,41.59201717376709,7.206242805672578,0.7482337951660156,381,2011,351.506578327081,10,1016,207.1525126854508,391,2832,541.9960223804445,simple_boosting,humaneval,l3_8b-gpt35-l3_70b-gpt4-0409,run1
677.0364263057709,587.8308041095734,110601,28168,79685,9000,13725,1732,13470,11008,3721,6428,164,0.28494529999999985,4.128270892108359,3.5843341713998376,674.3963414634146,171.7560975609756,0.8414634146341463,7.82e-05,0.019726,0.004255137826042948,0.6331470012664795,30.85469889640808,6.567422550544085,0.2751200199127197,29.79085874557495,6.325007315135966,0.7571632862091064,381,2011,351.77920464531275,10,1257,218.71773899045024,391,3073,553.8901199365628,simple_boosting,humaneval,l3_8b-gpt35-l3_70b-gpt4-0409,run2
597.8533527851105,513.4780929088593,109886,28110,79685,9000,13376,1735,13470,11308,3355,6067,164,0.2705939,3.645447273079942,3.130963981151581,670.0365853658536,171.40243902439025,0.8475609756097561,7.82e-05,0.019966,0.00422842636014975,0.6126947402954102,27.877936363220215,5.419859401285449,0.28070998191833496,26.88982582092285,5.195625400958935,0.7081577777862549,381,2011,349.34302741079387,10,1076,212.06520931107403,391,2853,545.614599087756,simple_boosting,humaneval,l3_8b-gpt35-l3_70b-gpt4-0409,run3
603.650071144104,517.8671586513519,109626,27984,79685,9008,13318,1771,13470,11622,3153,5583,164,0.2545067000000001,3.6807931167323416,3.1577265771423897,668.4512195121952,170.6341463414634,0.8536585365853658,7.82e-05,0.019948300000000002,0.0040704492512366785,0.6162223815917969,29.610617637634277,5.4178757939242175,0.2729957103729248,28.564777612686157,5.187583216540661,0.8444299697875977,381,2011,345.70607581788227,10,1102,209.7855763138356,391,2851,539.4353262399218,simple_boosting,humaneval,l3_8b-gpt35-l3_70b-gpt4-0409,run4
588.3295719623566,501.673593044281,110958,28517,79685,9008,14280,1857,13470,11414,3523,6238,164,0.27848789999999995,3.587375438794857,3.058985323440738,676.5731707317074,173.8841463414634,0.8536585365853658,7.82e-05,0.020385999999999998,0.004260121891058725,0.6195764541625977,31.761550426483154,5.358839184142822,0.2827174663543701,30.824788808822632,5.148860496168307,0.738675594329834,381,2011,353.5944448418465,10,1279,221.22834438791176,391,3095,556.8320158472502,simple_boosting,humaneval,l3_8b-gpt35-l3_70b-gpt4-0409,run5
3233.093929052353,3220.9000630378723,160026,84185,0,0,0,0,0,0,160026,84185,164,4.125810000000001,19.713987372270445,19.639634530718734,975.7682926829268,513.3231707317074,0.8719512195121951,0.00773,0.08103,0.015850704803776004,5.820732831954956,80.14744997024536,11.347353406949793,5.819319009780884,80.13882803916931,11.194618341591918,16.877233266830444,339,3864,907.1993821583424,136,1419,253.4621844950956,501,5277,1121.4590781547759,reflexion,humaneval,gpt-4-turbo-2024-04-09,run1
3199.7125318050385,3199.07670545578,148065,80466,0,0,0,0,0,0,148065,80466,164,3.894630000000002,19.510442267103894,19.50656527716939,902.8353658536586,490.6463414634146,0.8841463414634146,0.00773,0.08211,0.015580671812941848,6.019169330596924,123.92796230316162,13.346810469765973,6.006298542022705,123.92446231842041,13.345679843449405,15.98793625831604,339,3829,862.708051033645,136,1546,258.64049341346134,501,5168,1082.3946099680397,reflexion,humaneval,gpt-4-turbo-2024-04-09,run2
3236.1878690719604,3227.9597730636597,142405,77946,0,0,0,0,0,0,142405,77946,164,3.7624299999999993,19.732852860194882,19.682681543071094,868.3231707317074,475.280487804878,0.9085365853658537,0.0066300000000000005,0.07461,0.01429595194655492,5.048706531524658,120.613210439682,12.865157872580735,5.047096252441406,120.60748243331909,12.871701387797208,16.76420533657074,339,3567,810.8931978722777,108,1393,238.5809157482421,447,4865,1002.8813251722115,reflexion,humaneval,gpt-4-turbo-2024-04-09,run3
3359.925509929657,3359.325314760208,145289,80309,0,0,0,0,0,0,145289,80309,164,3.862160000000003,20.487350670302785,20.483690943659806,885.9085365853658,489.6890243902439,0.8658536585365854,0.00773,0.0809,0.01536970272657662,6.040835618972778,89.7342586517334,13.707618079698978,6.039571762084961,89.73235654830933,13.706547517027406,17.14752161502838,339,3802,852.805754061151,136,1559,263.7725728455205,501,5158,1064.4837725770667,reflexion,humaneval,gpt-4-turbo-2024-04-09,run4
3560.7212283611298,3560.137467622757,141600,80913,0,0,0,0,0,0,141600,80913,164,3.843389999999999,21.71171480708006,21.708155290382663,863.4146341463414,493.3719512195122,0.8597560975609756,0.0066300000000000005,0.08193,0.01518122801210623,4.847712755203247,74.34162187576294,13.033873242369861,4.846291780471802,74.33520746231079,13.032988446051595,18.17868149280548,339,3825,835.0552672826091,108,1536,260.6772951650648,447,5281,1047.4756202574204,reflexion,humaneval,gpt-4-turbo-2024-04-09,run5
3004.765735387802,2971.620995283127,38189,67757,0,0,0,0,0,0,38189,67757,164,2.4145999999999996,18.321742288950013,18.11964021514102,232.859756097561,413.1524390243902,0.9329268292682927,0.00507,0.08415,0.012246432947847793,4.061424732208252,225.97824692726135,23.955165541329844,3.9302146434783936,225.8475103378296,23.880433944431896,12.465542912483215,85,1530,186.08711882826597,136,2295,351.1905534615651,234,3825,525.6739173052332,simple_incr_temp,humaneval,gpt-4-turbo-0409-5step,run1
2932.342021226883,2899.377545118332,39423,71247,0,0,0,0,0,0,39423,71247,164,2.531639999999999,17.880134275773678,17.679131372672757,240.3841463414634,434.4329268292683,0.9207317073170732,0.00528,0.08725000000000001,0.013768039042915162,5.07047438621521,318.7469789981842,27.862305292495737,4.945566892623901,318.6028890609741,27.789651848748253,11.512340307235718,85,1530,207.22204087800884,143,2430,396.0154785829346,237,3900,588.9259669545437,simple_incr_temp,humaneval,gpt-4-turbo-0409-5step,run2
2503.4893522262573,2469.7210376262665,38578,66922,0,0,0,0,0,0,38578,66922,164,2.3934400000000005,15.265178976989374,15.059274619672356,235.23170731707316,408.0609756097561,0.9390243902439024,0.00526,0.08367,0.012727592744042662,4.111931800842285,75.58410406112671,12.45879284837552,3.9717917442321777,74.90034246444702,12.323527446707578,11.89144241809845,85,1530,206.9364502657783,143,2279,358.50916075472134,232,3809,558.0885979271715,simple_incr_temp,humaneval,gpt-4-turbo-0409-5step,run3
2905.150124311447,2865.5624475479126,40266,71165,0,0,0,0,0,0,40266,71165,164,2.5376099999999995,17.71433002628931,17.47294175334093,245.52439024390245,433.9329268292683,0.9329268292682927,0.00526,0.08476,0.013813838084356895,4.9911487102508545,114.75223302841187,17.69903476997509,4.855180025100708,114.0855233669281,17.55474257399268,12.21871554851532,85,1530,221.2893464710606,133,2347,389.64712887963367,232,3828,604.2101912598013,simple_incr_temp,humaneval,gpt-4-turbo-0409-5step,run4
2692.847868680954,2658.6879041194916,37339,66384,0,0,0,0,0,0,37339,66384,164,2.3649100000000005,16.41980407732289,16.211511610484706,227.6768292682927,404.780487804878,0.9329268292682927,0.00526,0.08556000000000001,0.011779191514151924,3.7226014137268066,112.67052960395813,16.220587942426647,3.579070568084717,111.85830163955688,16.094909457232227,12.176363587379456,85,1530,177.22800592905824,146,2342,339.25430765299103,232,3872,503.24021695250264,simple_incr_temp,humaneval,gpt-4-turbo-0409-5step,run5
2991.1840097904205,2960.387875556946,40154,71159,0,0,0,0,0,0,40154,71159,164,2.5363100000000007,18.238926888965977,18.051145582664304,244.84146341463415,433.8963414634146,0.9207317073170732,0.00508,0.09177,0.013987829522592306,5.390526533126831,105.49262070655823,17.069980621453727,5.193556547164917,104.83978343009949,16.9370468574297,13.00931429862976,85,1530,214.7092466605159,137,2549,397.4326291467013,231,4079,605.8266254937258,simple_repeat,humaneval,gpt-4-turbo-0409-5repeats-no-temp-incr,run1
3062.260660171509,3030.0214879512787,39154,69095,0,0,0,0,0,0,39154,69095,164,2.4643900000000003,18.672321098606762,18.475740780190723,238.7439024390244,421.3109756097561,0.9207317073170732,0.0052,0.093,0.013270708042375973,5.498191833496094,142.54299569129944,18.14990584300624,5.374448299407959,141.86523127555847,18.02425678421476,13.452502489089966,85,1530,200.53292867772126,142,2590,380.1207197675343,233,4120,569.9687888672564,simple_repeat,humaneval,gpt-4-turbo-0409-5repeats-no-temp-incr,run2
3025.2549726963043,2990.607188940048,40500,71908,0,0,0,0,0,0,40500,71908,164,2.5622399999999996,18.446676662782345,18.23540968865883,246.9512195121951,438.4634146341463,0.9146341463414634,0.00436,0.09327,0.014908451732289899,5.204655170440674,112.96739339828491,18.3979212021765,5.070799350738525,112.3242723941803,18.27014557009253,12.723800659179688,85,1530,225.32492707030855,117,2599,426.37582992771877,202,4129,641.1926091223423,simple_repeat,humaneval,gpt-4-turbo-0409-5repeats-no-temp-incr,run3
2765.059437274933,2729.777023077011,39961,69963,0,0,0,0,0,0,39961,69963,164,2.4984999999999995,16.860118519969102,16.644981848030554,243.66463414634146,426.6036585365854,0.9146341463414634,0.00466,0.09492,0.01380198871823128,5.09430718421936,100.29295587539673,15.531283510042377,4.970048427581787,99.32091212272644,15.393221421530754,12.139153003692627,85,1530,215.37592409606378,123,2654,391.9148620907828,220,4184,598.9265253703155,simple_repeat,humaneval,gpt-4-turbo-0409-5repeats-no-temp-incr,run4
